id,question,intent,course,course_code,branch,semester,unit
13208,How to transition from MBA in Finance to PhD in Financial Economics?,college_academics_and_admissions,,,,,
16180,How would you classify these types of research publications,college_academics_and_admissions,,,,,
32465,Modify the submitted manuscript to journal - I submitted my manuscript to journal. one week after submission I found out that 2 references must be added and a little modification is nee,college_academics_and_admissions,,,,,
29566,How to handle intellectual theft by a colleague,college_academics_and_admissions,,,,,
12594,"Do I need to include citations when writing my own lecture notes, if I make them public?",college_academics_and_admissions,,,,,
2813,"In APA, how should stylized business names be capitalized?",college_academics_and_admissions,,,,,
8452,"MLA in-text citation of documents written by an organization, like UNESCO?",college_academics_and_admissions,,,,,
7472,"Manuscript was ""unsubmitted"" because the manuscript was deposited in Arxiv Preprints",college_academics_and_admissions,,,,,
4894,Should I report two minor mistakes found in an academic paper to the journal editor or authors of the paper?,college_academics_and_admissions,,,,,
7186,What merits acceptance for rapid publication in letter format?,college_academics_and_admissions,,,,,
6813,Can I use a figure under CC BY-SA 3.0 in an academic paper,college_academics_and_admissions,,,,,
30127,"How to cite a spoken quote? - I have a quote spoken by a person in an interview, how do I cite it?  Chinua Achebe, the prominent Nigerian novelist and essayist who died o",college_academics_and_admissions,,,,,
20873,Peer reviewed article not picked up by Google scholar,college_academics_and_admissions,,,,,
22164,How do academics in humanities such as philosophy apply mathematics or physics in their discipline?,college_academics_and_admissions,,,,,
12086,Research Assistant long-distance - Is it reasonable to ask for a research assistant position (field of economics) over email to a professor who doesn't live in my country/city,college_academics_and_admissions,,,,,
28978,How to avoid my advisor as a reference? - I had a bad relationship with my advisor. He told me evidently that he won’t write the recommendation letter for me in the future.  Of cours,college_academics_and_admissions,,,,,
12569,"What exactly is “quantification”? - As I’m writing my final words within a research paper, I was curious regarding the term quantification of results.  Namely I’ve performed a",college_academics_and_admissions,,,,,
27705,Should I be citing wrong papers and preprints whose correctness I am unable to judge?,college_academics_and_admissions,,,,,
24310,Can invention of UI/UX or a programming syntax become a publication?,college_academics_and_admissions,,,,,
25729,Do graduate programs concentrated on complex analysis exist?,college_academics_and_admissions,,,,,
23219,"How to deal with students who are among the more ignorant but think the know everything because they worked hard and got straight ""A""s in high school",college_academics_and_admissions,,,,,
33418,How did graduate schools come into existence?,college_academics_and_admissions,,,,,
3648,Usage of Videos or Images from Youtube/ Google-images as data source,college_academics_and_admissions,,,,,
17789,Have most journals recently stopped providing off-prints to authors?,college_academics_and_admissions,,,,,
26773,How do I change schools/advisors without making my advisor angry?,college_academics_and_admissions,,,,,
5235,Can a college drop-out successfully re-enter academia?,college_academics_and_admissions,,,,,
18553,Is there any major problem in applying to PhD program in US after getting BSc and MS in UK?,college_academics_and_admissions,,,,,
3109,Is it bad to publish a scientific paper with wrong results?,college_academics_and_admissions,,,,,
7490,"Retractions in mathematical journals - The number of retractions in some scientific fields like medicine, life and material related science seems rising in the past years. However",college_academics_and_admissions,,,,,
33043,Supervisor delays publication over style questions for years – can I remove him from the authors list?,college_academics_and_admissions,,,,,
33212,"Data sets of questions asked in conferences - I am looking for data sets of questions asked in academic conferences. Ideally, it should contain a timestamped transcript as well as some r",college_academics_and_admissions,,,,,
21761,Why does academia still use scientific journals and not peer-reviewed government funded alternatives?,college_academics_and_admissions,,,,,
16618,How to write the introduction of a stapler PhD thesis?,college_academics_and_admissions,,,,,
23986,Writing a response paper - I have to write a response paper for one of my MPhil courses in International relations. I have been given eight articles/papers on four dif,college_academics_and_admissions,,,,,
18683,"A question regarding renewal of postdoc fellowship, and the mentor not making the picture clear",college_academics_and_admissions,,,,,
25294,How to engage interdisciplinary professors in forming an MS thesis committee and project?,college_academics_and_admissions,,,,,
3200,"Ratio of faculty positions to applicants - A few years ago for every fresh PhD graduate in Management Information System (MIS), there were three open faculty positions. Then the ratio",college_academics_and_admissions,,,,,
